,date,geocode,cities
3317,2020/05/18,3554201,Tejupá/SP
3318,2020/05/18,2932606,Urandi/BA
3319,2020/05/18,3306156,Varre-Sai/RJ
3320,2020/05/19,2100105,Afonso Cunha/MA
3321,2020/05/19,2500205,Aguiar/PB
3322,2020/05/19,3500808,Alfredo Marcondes/SP
3323,2020/05/19,5100359,Alto Boa Vista/MT
3324,2020/05/19,2901155,América Dourada/BA
3325,2020/05/19,3100500,Açucena/MG
3326,2020/05/19,2201572,Belém do Piauí/PI
3327,2020/05/19,5002159,Bodoquena/MS
3328,2020/05/19,3504800,Bálsamo/SP
3329,2020/05/19,2202059,Cabeceiras do Piauí/PI
3330,2020/05/19,2503308,Cachoeira dos Índios/PB
3331,2020/05/19,2905206,Caetité/BA
3332,2020/05/19,1703842,Campos Lindos/TO
3333,2020/05/19,5102686,Campos de Júlio/MT
3334,2020/05/19,4104501,Capanema/PR
3335,2020/05/19,2202406,Capitão de Campos/PI
3336,2020/05/19,3510401,Capivari/SP
3337,2020/05/19,3116308,Cipotânea/MG
3338,2020/05/19,2908101,Cocos/BA
3339,2020/05/19,1716703,Colméia/TO
3340,2020/05/19,2908705,Condeúba/BA
3341,2020/05/19,2203206,Curimatá/PI
3342,2020/05/19,3124005,Ervália/MG
3343,2020/05/19,4107736,Fernandes Pinheiro/PR
3344,2020/05/19,2204600,Hugo Napoleão/PI
3345,2020/05/19,2506608,Ibiara/PB
3346,2020/05/19,4207403,Imbuia/SC
3347,2020/05/19,3521101,Ipeúna/SP
3348,2020/05/19,2404804,Ipueira/RN
3349,2020/05/19,2915353,Itaguaçu da Bahia/BA
3350,2020/05/19,5210802,Itajá/GO
3351,2020/05/19,3132909,Itamogi/MG
3352,2020/05/19,3523701,Itirapuã/SP
3353,2020/05/19,2205201,Jaicós/PI
3354,2020/05/19,5105002,Jauru/MT
3355,2020/05/19,2507408,Jericó/PB
3356,2020/05/19,2205516,Juazeiro do Piauí/PI
3357,2020/05/19,2508000,Juru/PB
3358,2020/05/19,5212303,Leopoldo de Bulhões/GO
3359,2020/05/19,3528601,Manduri/SP
3360,2020/05/19,2509503,Montadas/PB
3361,2020/05/19,2206803,Nossa Senhora dos Remédios/PI
3362,2020/05/19,4211454,Nova Itaberaba/SC
3363,2020/05/19,2705804,Olho d'Água do Casado/AL
3364,2020/05/19,3145455,Olhos-d'Água/MG
3365,2020/05/19,3535002,Palestina/SP
3366,2020/05/19,2923704,Paratinga/BA
3367,2020/05/19,2107803,Parnarama/MA
3368,2020/05/19,2409308,Patu/RN
3369,2020/05/19,2207801,Paulistana/PI
3370,2020/05/19,3538501,Piquete/SP
3371,2020/05/19,2805307,Pirambu/SE
3372,2020/05/19,5218102,Portelândia/GO
3373,2020/05/19,4121703,Reserva/PR
3374,2020/05/19,2926301,Riachão do Jacuípe/BA
3375,2020/05/19,3544202,Riolândia/SP
3376,2020/05/19,3544251,Rosana/SP
3377,2020/05/19,3544905,Sales Oliveira/SP
3378,2020/05/19,3544806,Sales/SP
3379,2020/05/19,4122909,Salto do Itararé/PR
3380,2020/05/19,5107875,Sapezal/MT
3381,2020/05/19,2708956,Senador Rui Palmeira/AL
3382,2020/05/19,2411809,São Fernando/RN
3383,2020/05/19,1101492,São Francisco do Guaporé/RO
3384,2020/05/19,3161908,São Gonçalo do Rio Abaixo/MG
3385,2020/05/19,3162948,São José da Barra/MG
3386,2020/05/19,2514800,São José dos Cordeiros/PB
3387,2020/05/19,2807006,São Miguel do Aleixo/SE
3388,2020/05/19,1720309,São Sebastião do Tocantins/TO
3389,2020/05/19,2313252,Tarrafas/CE
3390,2020/05/19,2112001,Tasso Fragoso/MA
3391,2020/05/19,1721109,Tocantínia/TO
3392,2020/05/19,1101807,Vale do Paraíso/RO
3393,2020/05/20,2500775,Aparecida/PB
3394,2020/05/20,5201603,Araçu/GO
3395,2020/05/20,3503703,Ariranha/SP
3396,2020/05/20,2301802,Baixio/CE
3397,2020/05/20,3505005,Barão de Antonina/SP
3398,2020/05/20,4302055,Benjamin Constant do Sul/RS
3399,2020/05/20,3506706,Boa Esperança do Sul/SP
3400,2020/05/20,4302154,Boa Vista das Missões/RS
3401,2020/05/20,5101852,Bom Jesus do Araguaia/MT
3402,2020/05/20,4302378,Bom Progresso/RS
3403,2020/05/20,4103354,Braganey/PR
3404,2020/05/20,2202026,Buriti dos Montes/PI
3405,2020/05/20,4103453,Cafelândia/PR
3406,2020/05/20,2801108,Canhoba/SE
3407,2020/05/20,4104659,Carambeí/PR
3408,2020/05/20,1706258,Crixás do Tocantins/TO
3409,2020/05/20,2403004,Cruzeta/RN
3410,2020/05/20,1502764,Cumaru do Norte/PA
3411,2020/05/20,4107124,Diamante do Sul/PR
3412,2020/05/20,3122108,Divino das Laranjeiras/MG
3413,2020/05/20,2403202,Doutor Severiano/RN
3414,2020/05/20,2506103,Fagundes/PB
3415,2020/05/20,2702702,Feliz Deserto/AL
3416,2020/05/20,3126901,Frei Inocêncio/MG
3417,2020/05/20,4308706,Gaurama/RS
3418,2020/05/20,2702900,Girau do Ponciano/AL
3419,2020/05/20,2506509,Gurjão/PB
3420,2020/05/20,2917805,Jaguaripe/BA
3421,2020/05/20,3135308,Japaraíba/MG
3422,2020/05/20,2105450,Jatobá/MA
3423,2020/05/20,2205409,Joaquim Pires/PI
3424,2020/05/20,3136009,Joaíma/MG
3425,2020/05/20,4311205,Júlio de Castilhos/RS
3426,2020/05/20,2508109,Lagoa/PB
3427,2020/05/20,1712009,Lajeado/TO
3428,2020/05/20,2919157,Lapão/BA
3429,2020/05/20,4113734,Luiziana/PR
3430,2020/05/20,2509008,Manaíra/PB
3431,2020/05/20,4311775,Maquiné/RS
3432,2020/05/20,3171501,Mathias Lobato/MG
3433,2020/05/20,3140902,Matipó/MG
3434,2020/05/20,2509370,Mato Grosso/PB
3435,2020/05/20,4312153,Mato Leitão/RS
3436,2020/05/20,4312302,Miraguaí/RS
3437,2020/05/20,4312443,Morrinhos do Sul/RS
3438,2020/05/20,2804409,Neópolis/SE
3439,2020/05/20,4313201,Nova Petrópolis/RS
3440,2020/05/20,4313375,Nova Santa Rita/RS
3441,2020/05/20,5106265,Novo Mundo/MT
3442,2020/05/20,4313466,Novo Xingu/RS
3443,2020/05/20,2207207,Padre Marcos/PI
3444,2020/05/20,3536109,Pardinho/SP
3445,2020/05/20,2207603,Parnaguá/PI
3446,2020/05/20,2207934,Pedro Laurentino/PI
3447,2020/05/20,1716653,Pequizeiro/TO
3448,2020/05/20,4119608,Pitanga/PR
3449,2020/05/20,3540309,Pontes Gestal/SP
3450,2020/05/20,4315057,Porto Mauá/RS
3451,2020/05/20,3541653,Quadra/SP
3452,2020/05/20,3154002,Raul Soares/MG
3453,2020/05/20,5218706,Rianápolis/GO
3454,2020/05/20,5107180,Ribeirão Cascalheira/MT
3455,2020/05/20,3155702,Rio Piracicaba/MG
3456,2020/05/20,4315552,Rio dos Índios/RS
3457,2020/05/20,4316451,Salto do Jacuí/RS
3458,2020/05/20,2612471,Santa Cruz da Baixa Verde/PE
3459,2020/05/20,2209104,Santa Cruz do Piauí/PI
3460,2020/05/20,2209401,Santo Antônio de Lisboa/PI
3461,2020/05/20,3548401,Santópolis do Aguapeí/SP
3462,2020/05/20,4320206,Seberi/RS
3463,2020/05/20,1101500,Seringueiras/RO
3464,2020/05/20,3166907,Serrania/MG
3465,2020/05/20,3167103,Serro/MG
3466,2020/05/20,2516300,Sumé/PB
3467,2020/05/20,2411601,São Bento do Norte/RN
3468,2020/05/20,2411700,São Bento do Trairí/RN
3469,2020/05/20,5107297,São José do Povo/MT
3470,2020/05/20,5107354,São José do Xingu/MT
3471,2020/05/20,4216305,São João Batista/SC
3472,2020/05/20,2514107,São João do Tigre/PB
3473,2020/05/20,3164472,São Sebastião do Anta/MG
3474,2020/05/20,3553203,Taiúva/SP
3475,2020/05/20,4126678,Tamarana/PR
3476,2020/05/20,3554904,Três Fronteiras/SP
3477,2020/05/20,3170008,Ubaí/MG
3478,2020/05/20,2517209,Vieirópolis/PB
3479,2020/05/20,4323457,Vila Nova do Sul/RS
3480,2020/05/20,2933505,Wenceslau Guimarães/BA
3481,2020/05/20,3101003,Águas Vermelhas/MG
3482,2020/05/21,5200050,Abadia de Goiás/GO
3483,2020/05/21,4128625,Alto Paraíso/PR
3484,2020/05/21,2901908,Aporá/BA
3485,2020/05/21,2901957,Apuarema/BA
3486,2020/05/21,3103603,Arantina/MG
3487,2020/05/21,2501609,Barra de Santa Rosa/PB
3488,2020/05/21,3505807,Bastos/SP
3489,2020/05/21,4102802,Bela Vista do Paraíso/PR
3490,2020/05/21,2202455,Capitão Gervásio Oliveira/PI
3491,2020/05/21,4104600,Capitão Leônidas Marques/PR
3492,2020/05/21,5103205,Colíder/MT
3493,2020/05/21,4306130,Cruzaltense/RS
3494,2020/05/21,2801900,Cumbe/SE
3495,2020/05/21,1707108,Divinópolis do Tocantins/TO
3496,2020/05/21,5103601,Dom Aquino/MT
3497,2020/05/21,4107256,Douradina/PR
3498,2020/05/21,4107306,Doutor Camargo/PR
3499,2020/05/21,4307203,Erval Grande/RS
3500,2020/05/21,3515657,Fernão/SP
3501,2020/05/21,4108650,Goioxim/PR
3502,2020/05/21,3127602,Gouveia/MG
3503,2020/05/21,4309159,Gramado Xavier/RS
3504,2020/05/21,3129301,Iapu/MG
3505,2020/05/21,2802700,Ilha das Flores/SE
3506,2020/05/21,5210406,Itaberaí/GO
3507,2020/05/21,2915908,Itanagra/BA
3508,2020/05/21,4310850,Jaboticaba/RS
3509,2020/05/21,2917409,Jacaraci/BA
3510,2020/05/21,4311122,Jaquirana/RS
3511,2020/05/21,4113601,Lobato/PR
3512,2020/05/21,3528106,Macaubal/SP
3513,2020/05/21,2920106,Mairi/BA
3514,2020/05/21,2705002,Mata Grande/AL
3515,2020/05/21,4115606,Matelândia/PR
3516,2020/05/21,5105606,Matupá/MT
3517,2020/05/21,5213004,Maurilândia/GO
3518,2020/05/21,4211108,Monte Castelo/SC
3519,2020/05/21,1714302,Nazaré/TO
3520,2020/05/21,3144607,Nepomuceno/MG
3521,2020/05/21,5214705,Nova América/GO
3522,2020/05/21,4313490,Novo Barreiro/RS
3523,2020/05/21,2923100,Olindina/BA
3524,2020/05/21,3534005,Onda Verde/SP
3525,2020/05/21,3535200,Palmeira d'Oeste/SP
3526,2020/05/21,1715754,Palmeirópolis/TO
3527,2020/05/21,2610400,Parnamirim/PE
3528,2020/05/21,4314050,Parobé/RS
3529,2020/05/21,2805000,Pedra Mole/SE
3530,2020/05/21,5106372,Pedra Preta/MT
3531,2020/05/21,1716604,Peixe/TO
3532,2020/05/21,4120655,Quarto Centenário/PR
3533,2020/05/21,4315404,Redentora/RS
3534,2020/05/21,2806503,Santa Rosa de Lima/SE
3535,2020/05/21,3547650,Santa Salete/SP
3536,2020/05/21,4317558,Santo Antônio do Palma/RS
3537,2020/05/21,4126207,Sapopema/PR
3538,2020/05/21,4318424,São João da Urtiga/RS
3539,2020/05/21,4319703,São Valentim/RS
3540,2020/05/21,2930907,Tabocas do Brejo Velho/BA
3541,2020/05/21,2516607,Tavares/PB
3542,2020/05/21,2807303,Telha/SE
3543,2020/05/21,4322202,Tupanciretã/RS
3544,2020/05/21,2932101,Ubaíra/BA
3545,2020/05/21,4322905,Viadutos/RS
3546,2020/05/21,2414902,Viçosa/RN
3547,2020/05/21,2517100,Várzea/PB
3548,2020/05/21,3557154,Zacarias/SP
3549,2020/05/21,2500106,Água Branca/PB
3550,2020/05/22,5200902,Amorinópolis/GO
3551,2020/05/22,1702158,Araguanã/TO
3552,2020/05/22,5202155,Araguapaz/GO
3553,2020/05/22,2501005,Araruna/PB
3554,2020/05/22,5202601,Aurilândia/GO
3555,2020/05/22,2903003,Barra do Mendes/BA
3556,2020/05/22,1703073,Barra do Ouro/TO
3557,2020/05/22,2700805,Belém/AL
3558,2020/05/22,2101806,Benedito Leite/MA
3559,2020/05/22,2201804,Bocaina/PI
3560,2020/05/22,3108206,Bonfinópolis de Minas/MG
3561,2020/05/22,5203559,Bonfinópolis/GO
3562,2020/05/22,2503100,Cabaceiras/PB
3563,2020/05/22,2503555,Cacimbas/PB
3564,2020/05/22,2202174,Campo Largo do Piauí/PI
3565,2020/05/22,4304002,Campo Novo/RS
3566,2020/05/22,3112109,Caparaó/MG
3567,2020/05/22,3510708,Cardoso/SP
3568,2020/05/22,2504108,Carrapateira/PB
3569,2020/05/22,1100056,Cerejeiras/RO
3570,2020/05/22,4106308,Corbélia/PR
3571,2020/05/22,3119104,Corinto/MG
3572,2020/05/22,2505402,Desterro/PB
3573,2020/05/22,2505709,Dona Inês/PB
3574,2020/05/22,2605152,Dormentes/PE
3575,2020/05/22,2505907,Emas/PB
3576,2020/05/22,3123809,Engenheiro Navarro/MG
3577,2020/05/22,4308409,Formigueiro/RS
3578,2020/05/22,3516853,Gavião Peixoto/SP
3579,2020/05/22,3129202,Heliodora/MG
3580,2020/05/22,2606507,Iati/PE
3581,2020/05/22,3129509,Ibiá/MG
3582,2020/05/22,2915007,Itaeté/BA
3583,2020/05/22,3522802,Itaporanga/SP
3584,2020/05/22,4208450,Itapoá/SC
3585,2020/05/22,5105150,Juína/MT
3586,2020/05/22,5105309,Luciara/MT
3587,2020/05/22,1712454,Luzinópolis/TO
3588,2020/05/22,4114708,Maria Helena/PR
3589,2020/05/22,2705309,Minador do Negrão/AL
3590,2020/05/22,2508703,Mãe d'Água/PB
3591,2020/05/22,2408409,Olho-d'Água do Borges/RN
3592,2020/05/22,3534104,Oriente/SP
3593,2020/05/22,2706109,Ouro Branco/AL
3594,2020/05/22,2510600,Ouro Velho/PB
3595,2020/05/22,4212056,Palmeira/SC
3596,2020/05/22,3536000,Parapuã/SP
3597,2020/05/22,2108009,Pastos Bons/MA
3598,2020/05/22,5217203,Piranhas/GO
3599,2020/05/22,3540259,Pontalinda/SP
3600,2020/05/22,3153004,Pratinha/MG
3601,2020/05/22,3154309,Resplendor/MG
3602,2020/05/22,2926400,Riacho de Santana/BA
3603,2020/05/22,2512788,Riacho de Santo Antônio/PB
3604,2020/05/22,3154705,Ribeirão Vermelho/MG
3605,2020/05/22,3154804,Rio Acima/MG
3606,2020/05/22,5007208,Rio Brilhante/MS
3607,2020/05/22,3155306,Rio Manso/MG
3608,2020/05/22,1718758,Rio Sono/TO
3609,2020/05/22,2311900,Saboeiro/CE
3610,2020/05/22,2513158,Santa Cecília/PB
3611,2020/05/22,1506583,Santa Maria das Barreiras/PA
3612,2020/05/22,1718907,Santa Rosa do Tocantins/TO
3613,2020/05/22,1719004,Santa Tereza do Tocantins/TO
3614,2020/05/22,2708105,Santana do Mundaú/AL
3615,2020/05/22,2413508,Serrinha/RN
3616,2020/05/22,3167509,Simão Pereira/MG
3617,2020/05/22,2513927,São Bentinho/PB
3618,2020/05/22,4216701,São José do Cedro/SC
3619,2020/05/22,2514008,São João do Cariri/PB
3620,2020/05/22,2111052,São João do Paraíso/MA
3621,2020/05/22,2412104,São João do Sabugi/RN
3622,2020/05/22,3164431,São Sebastião da Vargem Alegre/MG
3623,2020/05/22,3550902,São Simão/SP
3624,2020/05/22,2614709,Tacaimbó/PE
3625,2020/05/22,4126801,Tapejara/PR
3626,2020/05/22,5108055,Terra Nova do Norte/MT
3627,2020/05/22,2313708,Umari/CE
3628,2020/05/22,5221700,Uruana/GO
3629,2020/05/22,2933174,Varzedo/BA
3630,2020/05/22,2616100,Verdejante/PE
3631,2020/05/22,2933604,Xique-Xique/BA
3632,2020/05/23,1700400,Almas/TO
3633,2020/05/23,1701101,Aparecida do Rio Negro/TO
3634,2020/05/23,1701903,Araguacema/TO
3635,2020/05/23,1702406,Arraias/TO
3636,2020/05/23,2201309,Barreiras do Piauí/PI
3637,2020/05/23,1703206,Bernardo Sayão/TO
3638,2020/05/23,3506904,Bofete/SP
3639,2020/05/23,1703305,Bom Jesus do Tocantins/TO
3640,2020/05/23,1703602,Brasilândia do Tocantins/TO
3641,2020/05/23,1703701,Brejinho de Nazaré/TO
3642,2020/05/23,3109253,Bugre/MG
3643,2020/05/23,5002407,Caarapó/MS
3644,2020/05/23,2202075,Cajazeiras do Piauí/PI
3645,2020/05/23,2202091,Caldeirão Grande do Piauí/PI
3646,2020/05/23,4203907,Capinzal/SC
3647,2020/05/23,1703883,Carmolândia/TO
3648,2020/05/23,1703891,Carrasco Bonito/TO
3649,2020/05/23,1704105,Centenário/TO
3650,2020/05/23,3116001,Chalé/MG
3651,2020/05/23,1705102,Chapada da Natividade/TO
3652,2020/05/23,1704600,Chapada de Areia/TO
3653,2020/05/23,1705557,Combinado/TO
3654,2020/05/23,1705607,Conceição do Tocantins/TO
3655,2020/05/23,4204509,Corupá/SC
3656,2020/05/23,2203107,Cristino Castro/PI
3657,2020/05/23,2906709,Cândido Sales/BA
3658,2020/05/23,2505352,Damião/PB
3659,2020/05/23,4107108,Diamante do Norte/PR
3660,2020/05/23,4205001,Dionísio Cerqueira/SC
3661,2020/05/23,1707207,Dois Irmãos do Tocantins/TO
3662,2020/05/23,3514205,Dolcinópolis/SP
3663,2020/05/23,2203420,Domingos Mourão/PI
3664,2020/05/23,2910602,Esplanada/BA
3665,2020/05/23,2702553,Estrela de Alagoas/AL
3666,2020/05/23,3515350,Euclides da Cunha Paulista/SP
3667,2020/05/23,4108007,Florestópolis/PR
3668,2020/05/23,3126505,Francisco Badaró/MG
3669,2020/05/23,1708304,Goianorte/TO
3670,2020/05/23,5208400,Goianápolis/GO
3671,2020/05/23,2104628,Governador Luiz Rocha/MA
3672,2020/05/23,3519204,Iacri/SP
3673,2020/05/23,2912806,Ibirapuã/BA
3674,2020/05/23,2703205,Igreja Nova/AL
3675,2020/05/23,1710508,Itacajá/TO
3676,2020/05/23,2916005,Itanhém/BA
3677,2020/05/23,1710904,Itapiratins/TO
3678,2020/05/23,1711100,Itaporã do Tocantins/TO
3679,2020/05/23,2917359,Jaborandi/BA
3680,2020/05/23,2703403,Jacaré dos Homens/AL
3681,2020/05/23,4112207,Janiópolis/PR
3682,2020/05/23,1711506,Jaú do Tocantins/TO
3683,2020/05/23,4112751,Jesuítas/PR
3684,2020/05/23,5105101,Juara/MT
3685,2020/05/23,1711803,Juarina/TO
3686,2020/05/23,4209177,Jupiá/SC
3687,2020/05/23,1711902,Lagoa da Confusão/TO
3688,2020/05/23,1711951,Lagoa do Tocantins/TO
3689,2020/05/23,2918902,Lajedão/BA
3690,2020/05/23,2919108,Lamarão/BA
3691,2020/05/23,1712157,Lavandeira/TO
3692,2020/05/23,5105580,Marcelândia/MT
3693,2020/05/23,4210555,Marema/SC
3694,2020/05/23,2920908,Mascote/BA
3695,2020/05/23,1712702,Mateiros/TO
3696,2020/05/23,3140605,Materlândia/MG
3697,2020/05/23,2106607,Matões/MA
3698,2020/05/23,1101203,Ministro Andreazza/RO
3699,2020/05/23,4211058,Monte Carlo/SC
3700,2020/05/23,1713700,Monte Santo do Tocantins/TO
3701,2020/05/23,1713601,Monte do Carmo/TO
3702,2020/05/23,2614303,Moreilândia/PE
3703,2020/05/23,1713957,Muricilândia/TO
3704,2020/05/23,1714203,Natividade/TO
3705,2020/05/23,3144656,Ninheira/MG
3706,2020/05/23,5006002,Nova Alvorada do Sul/MS
3707,2020/05/23,1715150,Novo Alegre/TO
3708,2020/05/23,1715259,Novo Jardim/TO
3709,2020/05/23,5215256,Novo Planalto/GO
3710,2020/05/23,2206951,Novo Santo Antônio/PI
3711,2020/05/23,2705903,Olho d'Água Grande/AL
3712,2020/05/23,1715705,Palmeirante/TO
3713,2020/05/23,1716208,Paranã/TO
3714,2020/05/23,3148202,Patrocínio do Muriaé/MG
3715,2020/05/23,1716307,Pau D'Arco/TO
3716,2020/05/23,1717008,Pindorama do Tocantins/TO
3717,2020/05/23,1717206,Piraquê/TO
3718,2020/05/23,1717503,Pium/TO
3719,2020/05/23,1717800,Ponte Alta do Bom Jesus/TO
3720,2020/05/23,1718006,Porto Alegre do Tocantins/TO
3721,2020/05/23,1718501,Recursolândia/TO
3722,2020/05/23,2926509,Ribeira do Amparo/BA
3723,2020/05/23,3542909,Ribeirão Bonito/SP
3724,2020/05/23,3155504,Rio Paranaíba/MG
3725,2020/05/23,1718709,Rio dos Bois/TO
3726,2020/05/23,4122602,Rondon/PR
3727,2020/05/23,2513000,Salgadinho/PB
3728,2020/05/23,1718840,Sandolândia/TO
3729,2020/05/23,1718881,Santa Maria do Tocantins/TO
3730,2020/05/23,1718899,Santa Rita do Tocantins/TO
3731,2020/05/23,3159704,Santa Rosa da Serra/MG
3732,2020/05/23,1720002,Santa Terezinha do Tocantins/TO
3733,2020/05/23,2929602,Sapeaçu/BA
3734,2020/05/23,1720853,Sucupira/TO
3735,2020/05/23,2708204,São Brás/AL
3736,2020/05/23,2513984,São Francisco/PB
3737,2020/05/23,4216503,São Joaquim/SC
3738,2020/05/23,4216404,São João do Sul/SC
3739,2020/05/23,1720259,São Salvador do Tocantins/TO
3740,2020/05/23,1720903,Taguatinga/TO
3741,2020/05/23,1720937,Taipas do Tocantins/TO
3742,2020/05/23,1720978,Talismã/TO
3743,2020/05/23,3168101,Tapira/MG
3744,2020/05/23,5007976,Taquarussu/MS
3745,2020/05/23,4321402,Tenente Portela/RS
3746,2020/05/23,5221197,Terezópolis de Goiás/GO
3747,2020/05/23,3169000,Tocantins/MG
3748,2020/05/23,2709202,Traipu/AL
3749,2020/05/23,1721307,Tupiratins/TO
3750,2020/05/23,4322525,Vale Verde/RS
3751,2020/05/24,2903607,Biritinga/BA
3752,2020/05/24,5203609,Brazabrantes/GO
3753,2020/05/24,3108800,Braúnas/MG
3754,2020/05/24,4304408,Canela/RS
3755,2020/05/24,2907905,Cipó/BA
3756,2020/05/24,4106001,Congonhinhas/PR
3757,2020/05/24,3118700,Coqueiral/MG
3758,2020/05/24,1100080,Costa Marques/RO
3759,2020/05/24,4106605,Cruzeiro do Oeste/PR
3760,2020/05/24,3123205,Dores do Indaiá/MG
3761,2020/05/24,2911402,Glória/BA
3762,2020/05/24,4109005,Guapirama/PR
3763,2020/05/24,2205003,Itainópolis/PI
3764,2020/05/24,2405108,Jandaíra/RN
3765,2020/05/24,2918209,Jiquiriçá/BA
3766,2020/05/24,2105922,Lagoa do Mato/MA
3767,2020/05/24,3138104,Lassance/MG
3768,2020/05/24,2106102,Loreto/MA
3769,2020/05/24,2205854,Madeiro/PI
3770,2020/05/24,2106359,Marajá do Sena/MA
3771,2020/05/24,3144672,Nova Belém/MG
3772,2020/05/24,2922730,Nova Fátima/BA
3773,2020/05/24,2107308,Nova Iorque/MA
3774,2020/05/24,2107902,Passagem Franca/MA
3775,2020/05/24,5006903,Porto Murtinho/MS
3776,2020/05/24,3152808,Prata/MG
3777,2020/05/24,4215075,Riqueza/SC
3778,2020/05/24,2927606,Santa Brígida/BA
3779,2020/05/24,3547601,Santa Rosa de Viterbo/SP
3780,2020/05/24,3159803,Santa Vitória/MG
3781,2020/05/24,2513604,Santana dos Garrotes/PB
3782,2020/05/24,2111904,Sucupira do Norte/MA
3783,2020/05/24,2111953,Sucupira do Riachão/MA
3784,2020/05/24,2209658,São Francisco de Assis do Piauí/PI
3785,2020/05/24,2110807,São Félix de Balsas/MA
3786,2020/05/24,2111672,São Roberto/MA
3787,2020/05/24,2614808,Tacaratu/PE
3788,2020/05/24,3555802,Urânia/SP
3789,2020/05/25,2901700,Antônio Cardoso/BA
3790,2020/05/25,2501351,Assunção/PB
3791,2020/05/25,2201408,Barro Duro/PI
3792,2020/05/25,2903953,Bom Jesus da Serra/BA
3793,2020/05/25,5204250,Cachoeira Dourada/GO
3794,2020/05/25,3112703,Capitão Enéas/MG
3795,2020/05/25,3126000,Florestal/MG
3796,2020/05/25,4108320,Francisco Alves/PR
3797,2020/05/25,2204402,Gilbués/PI
3798,2020/05/25,5209150,Gouvelândia/GO
3799,2020/05/25,3521507,Irapuã/SP
3800,2020/05/25,4111209,Itapejara d'Oeste/PR
3801,2020/05/25,5004700,Ivinhema/MS
3802,2020/05/25,4209458,Lajeado Grande/SC
3803,2020/05/25,2406908,Lucrécia/RN
3804,2020/05/25,2920809,Marcionílio Souza/BA
3805,2020/05/25,2407609,Messias Targino/RN
3806,2020/05/25,3142007,Mirabela/MG
3807,2020/05/25,3532058,Motuca/SP
3808,2020/05/25,4117305,Ortigueira/PR
3809,2020/05/25,1101468,Pimenteiras do Oeste/RO
3810,2020/05/25,2410405,Pureza/RN
3811,2020/05/25,4120903,Quedas do Iguaçu/PR
3812,2020/05/25,4215406,Salto Veloso/SC
3813,2020/05/25,4123204,Santa Cecília do Pavão/PR
3814,2020/05/25,5220504,Serranópolis/GO
3815,2020/05/25,2930808,Souto Soares/BA
3816,2020/05/25,5220009,São João d'Aliança/GO
3817,2020/05/25,5108501,Vera/MT
3818,2020/05/26,4200200,Agrolândia/SC
3819,2020/05/26,4200705,Alfredo Wagner/SC
3820,2020/05/26,5000708,Anastácio/MS
3821,2020/05/26,3103751,Araporã/MG
3822,2020/05/26,2501153,Areia de Baraúnas/PB
3823,2020/05/26,1501006,Aveiro/PA
3824,2020/05/26,2902500,Baianópolis/BA
3825,2020/05/26,2201960,Brasileira/PI
3826,2020/05/26,2602506,Brejinho/PE
3827,2020/05/26,5204003,Cabeceiras/GO
3828,2020/05/26,3111804,Canápolis/MG
3829,2020/05/26,3112505,Capim Branco/MG
3830,2020/05/26,2906899,Caraíbas/BA
3831,2020/05/26,3113503,Carbonita/MG
3832,2020/05/26,5205513,Cocalzinho de Goiás/GO
3833,2020/05/26,3117504,Conceição do Mato Dentro/MG
3834,2020/05/26,3118403,Conselheiro Pena/MG
3835,2020/05/26,2909604,Crisópolis/BA
3836,2020/05/26,4204806,Curitibanos/SC
3837,2020/05/26,2203271,Curral Novo do Piauí/PI
3838,2020/05/26,2204501,Guadalupe/PI
3839,2020/05/26,4110052,Iguatu/PR
3840,2020/05/26,3131208,Ipanema/MG
3841,2020/05/26,5210901,Itapaci/GO
3842,2020/05/26,4113452,Lindoeste/PR
3843,2020/05/26,4209904,Lontras/SC
3844,2020/05/26,2919702,Macarani/BA
3845,2020/05/26,5005400,Maracaju/MS
3846,2020/05/26,2206357,Milton Brandão/PI
3847,2020/05/26,3530201,Mirante do Paranapanema/SP
3848,2020/05/26,4116109,Moreira Sales/PR
3849,2020/05/26,5106190,Nova Santa Helena/MT
3850,2020/05/26,3147808,Passa Vinte/MG
3851,2020/05/26,2924652,Pintadas/BA
3852,2020/05/26,3540002,Pompéia/SP
3853,2020/05/26,4121307,Rancho Alegre/PR
3854,2020/05/26,2926202,Riachão das Neves/BA
3855,2020/05/26,4122156,Rio Bonito do Iguaçu/PR
3856,2020/05/26,2927903,Santa Inês/BA
3857,2020/05/26,2411429,Santana do Seridó/RN
3858,2020/05/26,3165602,Senador Cortes/MG
3859,2020/05/26,3166956,Serranópolis de Minas/MG
3860,2020/05/26,3161502,São Geraldo/MG
3861,2020/05/26,4318606,São José do Ouro/RS
3862,2020/05/26,4125605,São Mateus do Sul/PR
3863,2020/05/26,3165008,São Tiago/MG
3864,2020/05/26,4126108,São Tomé/PR
3865,2020/05/26,3168051,Taparuba/MG
3866,2020/05/26,2931707,Terra Nova/BA
3867,2020/05/26,2211357,Várzea Branca/PI
3868,2020/05/26,5000203,Água Clara/MS
