,cities,geocode
4012,Mariluz/PR,4115101
4013,Milagres/BA,2921302
4014,Moeda/MG,3142304
4015,Nova Maringá/MT,5108907
4016,Nova Palmeira/PB,2510303
4017,Olaria/MG,3145406
4018,Passos Maia/SC,4212270
4019,Pedrão/BA,2924108
4020,Pindaí/BA,2924504
4021,Pindobaçu/BA,2924603
4022,Pirajuba/MG,3150703
4023,Planalto/PR,4119806
4024,Reserva do Iguaçu/PR,4121752
4025,Salgado Filho/PR,4122800
4026,Santa Filomena/PE,2612554
4027,Santa Terezinha/SC,4215679
4028,Santana da Vargem/MG,3158300
4029,Santo Antônio do Jacinto/MG,3160306
4030,São Francisco de Paula/RS,4318200
4031,São José da Safira/MG,3163003
4032,São João do Arraial/PI,2209971
4033,São João do Oeste/SC,4216255
4034,São João do Triunfo/PR,4125100
4035,São Pedro da Serra/RS,4319356
4036,São Vicente do Sul/RS,4319802
4037,Água Comprida/MG,3100708
4038,Alto Caparaó/MG,3102050
4039,Antas/BA,2901601
4040,Araputanga/MT,5101258
4041,Cachoeira Alta/GO,5204102
4042,Caranaíba/MG,3113107
4043,Carrancas/MG,3114600
4044,Catanduvas/PR,4105003
4045,Catas Altas da Noruega/MG,3115409
4046,Cunhataí/SC,4204756
4047,Dona Emma/SC,4205100
4048,Entre Rios do Sul/RS,4306957
4049,Equador/RN,2403400
4050,Filadélfia/BA,2910859
4051,Francisco Dantas/RN,2403905
4052,Indianópolis/PR,4110409
4053,Ingazeira/PE,2607109
4054,Ituaçu/BA,2917201
4055,Jardim de Piranhas/RN,2405603
4056,Macaúbas/BA,2919801
4057,Mulungu do Morro/BA,2922052
4058,Pantano Grande/RS,4313953
4059,Paraíso/SP,3535705
4060,Pescador/MG,3150000
4061,Pintópolis/MG,3150570
4062,Pocrane/MG,3151909
4063,Santa Cruz da Vitória/BA,2927804
4064,Serra Grande/PB,2515708
4065,São José do Divino/MG,3163300
4066,São José do Seridó/RN,2412401
4067,Timbaúba dos Batistas/RN,2414308
4068,Urucânia/MG,3170503
4069,Acreúna/GO,5200134
4070,Arapoti/PR,4101606
4071,Araricá/RS,4300877
4072,Bituruna/PR,4102901
4073,Bocaiúva do Sul/PR,4103107
4074,Bossoroca/RS,4302501
4075,Calumbi/PE,2603405
4076,Cavalcante/GO,5205307
4077,Francisco Sá/MG,3126703
4078,Galvão/SC,4205605
4079,Icaraíma/PR,4109906
4080,Jandaia do Sul/PR,4112108
4081,Joaquim Távora/PR,4112801
4082,Madre de Deus de Minas/MG,3139102
4083,Malhada de Pedras/BA,2920304
4084,Nova Era/MG,3144706
4085,Porecatu/PR,4120002
4086,Santa Rosa de Goiás/GO,5219506
4087,Saudades/SC,4217303
4088,Alvinlândia/SP,3501509
4089,Amparo do Serra/MG,3102506
4090,Andaraí/BA,2901304
4091,Aramari/BA,2902203
4092,Aratiba/RS,4300901
4093,Barbosa Ferraz/PR,4102505
4094,Barão/RS,4301651
4095,Candeal/BA,2906402
4096,Castelândia/GO,5205059
4097,Caxingó/PI,2202653
4098,Clevelândia/PR,4105706
4099,Coqueiros do Sul/RS,4305850
4100,Correntina/BA,2909307
4101,Cumari/GO,5206602
4102,Curiúva/PR,4107009
4103,Curral Velho/PB,2505303
4104,David Canabarro/RS,4306304
4105,Embaúba/SP,3514957
4106,Entre Folhas/MG,3123858
4107,Flores de Goiás/GO,5207907
4108,Gabriel Monteiro/SP,3516507
4109,Ibiraiaras/RS,4309902
4110,Inhacorá/RS,4310413
4111,Jandaíra/BA,2917904
4112,Jerumenha/PI,2205300
4113,Juranda/PR,4112959
4114,Laguna Carapã/MS,5005251
4115,Luz/MG,3138807
4116,Maetinga/BA,2919959
4117,Maripá/PR,4115358
4118,Nazarezinho/PB,2510006
4119,Nova América da Colina/PR,4116604
4120,Nova Luzitânia/SP,3533304
4121,Nova Olímpia/PR,4117206
4122,Palmas de Monte Alto/BA,2923407
4123,Paranapuã/SP,3535903
4124,Paranatinga/MT,5106307
4125,Pedra Lavrada/PB,2511103
4126,Pinheiro Machado/RS,4314506
4127,Rafael Godeiro/RN,2410603
4128,Ribeirão do Largo/BA,2926657
4129,Rondinha/RS,4316204
4130,Santa Rita do Novo Destino/GO,5219456
4131,Santo Antônio do Leste/MT,5107792
4132,Senador Modestino Gonçalves/MG,3165909
4133,Serra Dourada/BA,2930303
4134,São Martinho da Serra/RS,4319125
4135,Vespasiano Corrêa/RS,4322855
4136,Vitória das Missões/RS,4323754
4137,Wanderley/BA,2933455
4138,Acauã/PI,2200053
4139,Antônio Carlos/MG,3102902
4140,Antônio Dias/MG,3103009
4141,Aparecida do Taboado/MS,5001003
4142,Barra Longa/MG,3105707
4143,Bernardino Batista/PB,2502052
4144,Bom Jardim da Serra/SC,4202503
4145,Borá/SP,3507209
4146,Cajueiro da Praia/PI,2202083
4147,Canabrava do Norte/MT,5102694
4148,Cantagalo/PR,4104451
4149,Caravelas/BA,2906907
4150,Caraúbas/PB,2504074
4151,Carmo de Minas/MG,3114105
4152,Cezarina/GO,5205455
4153,Chupinguaia/RO,1100924
4154,Corguinho/MS,5003108
4155,Correia Pinto/SC,4204558
4156,Echaporã/SP,3514700
4157,Firmino Alves/BA,2910909
4158,Ijaci/MG,3130408
4159,Ipiranga de Goiás/GO,5210158
4160,Matina/BA,2921054
4161,Modelo/SC,4210902
4162,Monte Alegre dos Campos/RS,4312377
4163,Rio Vermelho/MG,3156007
4164,Santa Cruz do Xingu/MT,5107743
4165,Santa Helena de Minas/MG,3157658
4166,Santo Augusto/RS,4317806
4167,Solidão/PE,2614402
4168,Sussuapara/PI,2210938
4169,São José do Hortêncio/RS,4318481
4170,Sítio do Quinto/BA,2930766
4171,Taquaral/SP,3553658
4172,Tiradentes do Sul/RS,4321477
4173,Turmalina/SP,3555307
4174,Água Branca/AL,2700102
4175,Arapuá/MG,3103801
4176,Arroio Trinta/SC,4201604
4177,Bonito/BA,2904050
4178,Buritis/MG,3109303
4179,Caiuá/SP,3509106
4180,Campo Limpo de Goiás/GO,5204854
4181,Carvalhópolis/MG,3114709
4182,Chiapetta/RS,4305405
4183,Damolândia/GO,5206800
4184,Diamante/PB,2505600
4185,Erval Velho/SC,4205209
4186,Formosa do Rio Preto/BA,2911105
4187,Goiás/GO,5208905
4188,Guatapará/SP,3518859
4189,Ibicuí/BA,2912301
4190,Ibipitanga/BA,2912509
4191,Israelândia/GO,5210307
4192,Itabirinha/MG,3131802
4193,Itatiba do Sul/RS,4310702
4194,Itiquira/MT,5104609
4195,Jandaia/GO,5211701
4196,Joanésia/MG,3136108
4197,João Ramalho/SP,3525607
4198,Jussara/BA,2918506
4199,Montes Claros de Goiás/GO,5213707
4200,Natividade da Serra/SP,3532306
4201,Nova Resende/MG,3145109
4202,Paraíso/SC,4212239
4203,Placas/PA,1505650
4204,Prata/PB,2512200
4205,Protásio Alves/RS,4315172
4206,Pé de Serra/BA,2924058
4207,Saltinho/SC,4215356
4208,Santo André/PB,2513851
4209,São Francisco/SP,3549003
4210,São José do Rio Claro/MT,5107305
4211,São João da Paraúna/GO,5220058
4212,São João da Serra/PI,2209906
4213,São Miguel da Boa Vista/SC,4217154
4214,São Pedro do Sul/RS,4319406
4215,Ubaporanga/MG,3170057
4216,Água Fria de Goiás/GO,5200175
4217,Águas Formosas/MG,3100906
4218,Adelândia/GO,5200159
4219,Alvinópolis/MG,3102308
4220,Antônio Olinto/PR,4101309
4221,Barracão/RS,4301800
4222,Boa Nova/BA,2903706
4223,Bocaina do Sul/SC,4202438
4224,Bom Sucesso/PB,2502300
4225,Boninal/BA,2904001
4226,Brejo dos Santos/PB,2502904
4227,Brotas de Macaúbas/BA,2904506
4228,Buritizeiro/MG,3109402
4229,Caiana/MG,3110103
4230,Cambará do Sul/RS,4303608
4231,Caraí/MG,3113008
4232,Carinhanha/BA,2907103
4233,Chorrochó/BA,2907707
4234,Constantina/RS,4305801
4235,Crixás/GO,5206404
4236,Cruzmaltina/PR,4106852
4237,Diamantino/MT,5103502
4238,Enéas Marques/PR,4107405
4239,Guarani/MG,3128402
4240,Hidrolina/GO,5209804
4241,Ibiaçá/RS,4309803
4242,Iramaia/BA,2914307
4243,Itacurubi/RS,4310553
4244,Jampruca/MG,3135076
4245,Japira/PR,4112306
4246,Jordânia/MG,3136504
4247,João Pinheiro/MG,3136306
4248,Júlio Mesquita/SP,3525805
4249,Lagoinha do Piauí/PI,2205540
4250,Mata Verde/MG,3140555
4251,Monte Alegre do Sul/SP,3531209
4252,Monte Santo de Minas/MG,3143203
4253,Nova Alvorada/RS,4312757
4254,Nova União/MG,3136603
4255,Palmares do Sul/RS,4313656
4256,Pedrinópolis/MG,3149200
4257,Piraí do Sul/PR,4119400
4258,Planalto/BA,2925006
4259,Ponte Preta/RS,4314787
4260,Porto Barreiro/PR,4120150
4261,Queiroz/SP,3541802
4262,Rafard/SP,3542107
4263,Redenção da Serra/SP,3542305
4264,Ribeirão do Sul/SP,3543204
4265,Rio Casca/MG,3154903
4266,Rosário da Limeira/MG,3156452
4267,Santa Amélia/PR,4123105
4268,Santa Carmem/MT,5107248
4269,Santa Inês/PR,4123600
4270,Santa Juliana/MG,3157708
4271,Silveirânia/MG,3167301
4272,São Gabriel/BA,2929255
4273,Tanque Novo/BA,2931053
4274,Tapera/RS,4321006
4275,Tapes/RS,4321105
4276,Teolândia/BA,2931608
4277,Tibagi/PR,4127502
4278,Tremedal/BA,2931806
4279,Uibaí/BA,2932408
4280,Bento de Abreu/SP,3506201
4281,Bom Jesus do Amparo/MG,3107703
4282,Bom Jesus do Sul/PR,4103156
4283,Boqueirão do Piauí/PI,2201945
4284,Califórnia/PR,4103503
4285,Campo Florido/MG,3111408
4286,Caraá/RS,4304713
4287,Colorado do Oeste/RO,1100064
4288,Conceição das Pedras/MG,3117207
4289,Confins/MG,3117876
4290,Coronel Xavier Chaves/MG,3119708
4291,Corumbataí/SP,3512704
4292,Corumbiara/RO,1100072
4293,Ermo/SC,4205191
4294,Flores do Piauí/PI,2203800
4295,Iguatama/MG,3130309
4296,Iraí de Minas/MG,3131604
4297,Iuiu/BA,2917334
4298,Jacutinga/RS,4310900
4299,Jaguarão/RS,4311007
4300,Liberato Salzano/RS,4311601
4301,Luiziânia/SP,3527702
4302,Machacalis/MG,3138906
4303,Malhada/BA,2920205
4304,Monte Formoso/MG,3143153
4305,Mortugaba/BA,2921807
4306,Muquém do São Francisco/BA,2922250
4307,Nova Canaã/BA,2922706
4308,Novo Oriente de Minas/MG,3145356
4309,Ocauçu/SP,3533700
4310,Passo do Sobrado/RS,4314076
4311,Santa Cruz/PB,2513208
4312,Santa Efigênia de Minas/MG,3157500
4313,São Pedro do Suaçuí/MG,3164100
4314,São Roque de Minas/MG,3164308
4315,Teixeirópolis/RO,1101559
4316,Terenos/MS,5008008
4317,União de Minas/MG,3170438
4318,Bambuí/MG,3105103
4319,Barra da Estiva/BA,2902807
4320,Braúna/SP,3507704
4321,Brunópolis/SC,4202875
4322,Caridade do Piauí/PI,2202554
4323,Coração de Jesus/MG,3118809
4324,Coronel Ezequiel/RN,2402808
4325,Dom Joaquim/MG,3122603
4326,Exu/PE,2605301
4327,Guaraciama/MG,3128253
4328,Guiricema/MG,3129004
4329,Itaguajé/PR,4110904
4330,Iturama/MG,3134400
4331,Jatobá do Piauí/PI,2205276
4332,Marinópolis/SP,3529104
4333,Marmeleiro/PR,4115408
4334,Mirassolândia/SP,3530409
4335,Nova Marilândia/MT,5108857
4336,Periquito/MG,3149952
4337,Ponto dos Volantes/MG,3152170
4338,Quatro Pontes/PR,4120853
4339,Quijingue/BA,2925907
4340,Santo Antônio do Sudoeste/PR,4124400
4341,São Francisco de Assis/RS,4318101
4342,São Gonçalo do Pará/MG,3161809
4343,Turmalina/MG,3169703
4344,Vera Cruz do Oeste/PR,4128559
4345,Virmond/PR,4128658
4346,Abre Campo/MG,3100302
4347,Andorinha/BA,2901353
4348,Angical/BA,2901403
4349,Antônio Gonçalves/BA,2901809
4350,Baixa Grande/BA,2902609
4351,Barro Alto/BA,2903235
4352,Bela Vista do Toldo/SC,4202131
4353,Belo Campo/BA,2903508
4354,Botuporã/BA,2904209
4355,Brejolândia/BA,2904407
4356,Brejões/BA,2904308
4357,Caatiba/BA,2904803
4358,Cafarnaum/BA,2905305
4359,Campinápolis/MT,5102603
4360,Canápolis/BA,2906105
4361,Capela Nova/MG,3112208
4362,Catolândia/BA,2907400
4363,Caturama/BA,2907558
4364,Centenário/RS,4305116
4365,Contendas do Sincorá/BA,2908804
4366,Cordeiros/BA,2909000
4367,Coribe/BA,2909109
4368,Cotegipe/BA,2909406
4369,Dom Macedo Costa/BA,2910206
4370,Elísio Medrado/BA,2910305
4371,Estrela do Norte/GO,5207501
4372,Feira da Mata/BA,2910776
4373,Feliz Natal/MT,5103700
4374,Formoso/MG,3126208
4375,Gavião/BA,2911253
4376,Gentio do Ouro/BA,2911303
4377,Guajeru/BA,2911659
4378,Heliópolis/BA,2911857
4379,Ibiassucê/BA,2912004
4380,Ibicoara/BA,2912202
4381,Ibiquera/BA,2912608
4382,Ibititá/BA,2913101
4383,Ichu/BA,2913309
4384,Igaporã/BA,2913408
4385,Ipupiara/BA,2914109
4386,Irajuba/BA,2914208
4387,Iraquara/BA,2914406
4388,Itagimirim/BA,2915304
4389,Itaju do Colônia/BA,2915403
4390,Itambé/BA,2915809
4391,Itiruçu/BA,2916906
4392,Jeremoabo/BA,2918100
4393,Jucuruçu/BA,2918456
4394,Jundiaí do Sul/PR,4112900
4395,Lagoa Real/BA,2918753
4396,Lajedinho/BA,2919009
4397,Lençóis/BA,2919306
4398,Macajuba/BA,2919603
4399,Macururé/BA,2919900
4400,Marcelino Vieira/RN,2407302
4401,Mimoso de Goiás/GO,5213053
4402,Nova Itarana/BA,2922805
4403,Nova Redenção/BA,2922854
4404,Novo Horizonte/BA,2923035
4405,Planaltino/BA,2924900
4406,Rio Azul/PR,4122008
4407,Rio de Contas/BA,2926707
4408,Santa Terezinha do Progresso/SC,4215687
4409,Santana/BA,2928208
4410,Santo Antônio da Barra/GO,5219712
4411,Sebastianópolis do Sul/SP,3551306
4412,Sebastião Laranjeiras/BA,2930006
4413,São Félix do Coribe/BA,2929057
4414,São Miguel das Matas/BA,2929404
4415,Sítio do Mato/BA,2930758
4416,Tabaporã/MT,5107941
4417,Tapiramutá/BA,2931301
4418,Teodoro Sampaio/BA,2931400
4419,Várzea do Poço/BA,2933109
4420,Wagner/BA,2933406
4421,Érico Cardoso/BA,2900504
4422,Angélica/MS,5000856
4423,Arapeí/SP,3503158
4424,Bom Jesus/SC,4202537
4425,Braço do Trombudo/SC,4202859
4426,Cabrália Paulista/SP,3508306
4427,Caracol/MS,5002803
4428,Dois Lajeados/RS,4306452
4429,Iguatemi/MS,5004304
4430,Inaciolândia/GO,5209937
4431,Itaúba/MT,5104559
4432,Lontra/MG,3138658
4433,Medeiros/MG,3141306
4434,Mercês/MG,3141603
4435,Mossâmedes/GO,5213905
4436,Pato Bragado/PR,4118451
4437,Patos do Piauí/PI,2207777
4438,Prata do Piauí/PI,2208601
4439,Romelândia/SC,4215208
4440,Roque Gonzales/RS,4316303
4441,Sabino/SP,3544608
4442,Sagrada Família/RS,4316428
4443,Salinas/MG,3157005
4444,Santa Helena/PR,4123501
4445,Santa Isabel/GO,5219357
4446,Santo Antônio dos Milagres/PI,2209450
4447,Santo Hipólito/MG,3160603
4448,Senhora dos Remédios/MG,3166204
4449,Taiobeiras/MG,3168002
4450,Analândia/SP,3502002
4451,Apiúna/SC,4201257
4452,Barão de Monte Alto/MG,3105509
4453,Brasnorte/MT,5101902
4454,Cafezal do Sul/PR,4103479
4455,Castanheiras/RO,1100908
4456,Cláudia/MT,5103056
4457,Cuparaque/MG,3120839
4458,Curral de Dentro/MG,3120870
4459,Cândido de Abreu/PR,4104402
4460,Cônego Marinho/MG,3117836
4461,Dirce Reis/SP,3513850
4462,Floresta do Piauí/PI,2203859
4463,Galiléia/MG,3127305
4464,Gaúcha do Norte/MT,5103858
4465,Guarda-Mor/MG,3128600
4466,Indianópolis/MG,3130705
4467,Inhaúma/MG,3131000
4468,Ipaussu/SP,3520905
4469,Iporã do Oeste/SC,4207650
4470,Itapirapuã/GO,5211008
4471,Japonvar/MG,3135357
4472,Luisburgo/MG,3138674
4473,Martins Soares/MG,3140530
4474,Monte Alegre do Piauí/PI,2206605
4475,Monte das Gameleiras/RN,2407906
4476,Novo Brasil/GO,5215207
4477,Paes Landim/PI,2207306
4478,Pimenta/MG,3150505
4479,Porto Xavier/RS,4315107
4480,Pouso Alto/MG,3152600
4481,Renascença/PR,4121604
4482,Resende Costa/MG,3154200
4483,Rio Pardo de Minas/MG,3155603
4484,Sardoá/MG,3165503
4485,Serranópolis do Iguaçu/PR,4126355
4486,Sossêgo/PB,2516151
4487,São João Batista do Glória/MG,3162203
4488,Tiradentes/MG,3168804
4489,Ubiratã/PR,4128005
4490,Urucuia/MG,3170529
4491,Vicentinópolis/GO,5222054
4492,Adrianópolis/PR,4100202
4493,Agricolândia/PI,2200103
4494,Alvorada de Minas/MG,3102407
4495,Aparecida d'Oeste/SP,3502606
4496,Aramina/SP,3503000
4497,Atalaia/PR,4102208
4498,Coroaci/MG,3119203
4499,Coronel Pilar/RS,4305934
4500,Cristais Paulista/SP,3513207
4501,Córrego Fundo/MG,3119955
4502,Dom Pedro de Alcântara/RS,4306551
4503,Dores de Guanhães/MG,3123106
4504,Doresópolis/MG,3123403
4505,Inimutaba/MG,3131109
4506,Itaju/SP,3522000
4507,Itanhomi/MG,3133204
4508,Itaverava/MG,3133907
4509,Jóia/RS,4311155
4510,Mariana Pimentel/RS,4311981
4511,Marquinho/PR,4115457
4512,Mauá da Serra/PR,4115754
4513,Novo Horizonte do Sul/MS,5006259
4514,Novo Machado/RS,4313425
4515,Palmeira do Piauí/PI,2207405
4516,Passa Tempo/MG,3147709
4517,Paulicéia/SP,3536406
4518,Paulo Frontin/PR,4118709
4519,Piedade do Rio Grande/MG,3150307
4520,Pinheirinho do Vale/RS,4314498
4521,Presidente Olegário/MG,3153400
4522,Ribeira/SP,3542800
4523,Santa Bárbara do Leste/MG,3157252
4524,Santa Ernestina/SP,3546504
4525,São Miguel do Anta/MG,3163805
4526,São Paulo das Missões/RS,4319307
4527,São Pedro do Iguaçu/PR,4125753
4528,Ubarana/SP,3555356
4529,Arinos/MG,3104502
4530,Colômbia/SP,3512100
4531,Crucilândia/MG,3120607
4532,Figueirópolis D'Oeste/MT,5103809
4533,Guarani das Missões/RS,4309506
4534,Maravilhas/MG,3139706
4535,Mostardas/RS,4312500
4536,Porto dos Gaúchos/MT,5106802
4537,Salto do Lontra/PR,4123006
4538,Senador Firmino/MG,3165701
4539,Serra Nova Dourada/MT,5107883
4540,São Gonçalo do Rio Preto/MG,3125507
4541,São José de Princesa/PB,2514552
4542,Cafelândia/SP,3508801
4543,Corumbataí do Sul/PR,4106555
4544,Engenheiro Beltrão/PR,4107504
4545,General Carneiro/MT,5103908
4546,Glicério/SP,3517109
4547,Nossa Senhora de Nazaré/PI,2206753
4548,Nova Aurora/GO,5214804
4549,Oratórios/MG,3145851
4550,Pinhal/RS,4314456
4551,Santa Maria do Herval/RS,4316956
4552,Simonésia/MG,3167608
4553,São Gonçalo do Abaeté/MG,3161700
4554,São José das Palmeiras/PR,4125456
4555,Teixeira Soares/PR,4127007
4556,Triunfo/PB,2516805
4557,Cassilândia/MS,5002902
4558,Cruz Machado/PR,4106803
4559,Frei Gaspar/MG,3126802
4560,Frei Martinho/PB,2506202
4561,Icém/SP,3519808
4562,Jaíba/MG,3135050
4563,Luminárias/MG,3138708
4564,Piedade de Caratinga/MG,3150158
4565,Santo Inácio do Piauí/PI,2209500
4566,São Domingos das Dores/MG,3160959
4567,Turvo/PR,4127965
4568,Alegrete do Piauí/PI,2200277
4569,Assunção do Piauí/PI,2201051
4570,Buriti Alegre/GO,5203906
4571,Catuípe/RS,4305009
4572,Cerrito/RS,4305124
4573,Conceição da Barra de Minas/MG,3115201
4574,Cristal do Sul/RS,4306072
4575,Ibiracatu/MG,3129657
4576,Ibituruna/MG,3130002
4577,Lunardelli/PR,4113759
4578,Murici dos Portelas/PI,2206696
4579,Nazário/GO,5214408
4580,Nova Brasilândia/MT,5106208
4581,Orizona/GO,5215306
4582,Ouro Verde de Goiás/GO,5215405
4583,Presidente Lucena/RS,4315149
4584,Santa Bárbara do Tugúrio/MG,3157302
4585,São Francisco de Goiás/GO,5219902
4586,São Francisco do Oeste/RN,2411908
4587,São Luiz do Norte/GO,5220157
4588,Triunfo Potiguar/RN,2414456
4589,Alto Piquiri/PR,4100707
4590,Altônia/PR,4100509
4591,Barão de Melgaço/MT,5101605
4592,Camalaú/PB,2503902
4593,Capão do Cipó/RS,4304655
4594,Cotiporã/RS,4305959
4595,Edealina/GO,5207352
4596,Espírito Santo do Turvo/SP,3515194
4597,Estrela do Norte/SP,3515301
4598,Iaciara/GO,5209903
4599,Imaruí/SC,4207205
4600,Inajá/PR,4110300
4601,Inocência/MS,5004403
4602,Iraceminha/SC,4207759
4603,Iraí/RS,4310504
4604,Itaara/RS,4310538
4605,Jaupaci/GO,5212006
4606,Joca Marques/PI,2205458
4607,Juruena/MT,5105176
4608,Lagoão/RS,4311254
4609,Lidianópolis/PR,4113429
4610,Limeira do Oeste/MG,3138625
4611,Lupércio/SP,3527801
4612,Massapê do Piauí/PI,2206050
4613,Nova Crixás/GO,5214838
4614,Nova Pádua/RS,4313086
4615,Nova Roma do Sul/RS,4313359
4616,Pedra Preta/RN,2409605
4617,Ponte Alta do Norte/SC,4213351
4618,Ponte Alta/SC,4213302
4619,Quinze de Novembro/RS,4315354
4620,Rubelita/MG,3156502
4621,Sul Brasil/SC,4217758
4622,São Domingos do Cariri/PB,2513943
4623,São Sebastião da Amoreira/PR,4126009
4624,Turvelândia/GO,5221551
4625,Vera Cruz/SP,3556602
4626,Zabelê/PB,2517407
4627,Alvorada do Norte/GO,5200803
4628,André da Rocha/RS,4300661
4629,Apiacás/MT,5100805
4630,Ataléia/MG,3104700
4631,Bom Sucesso/PR,4103206
4632,Cerro Largo/RS,4305207
4633,Diamante D'Oeste/PR,4107157
4634,Faxinal do Soturno/RS,4308003
4635,Formosa do Oeste/PR,4108205
4636,Forquetinha/RS,4308433
4637,Granjeiro/CE,2304806
4638,Guarani de Goiás/GO,5209408
4639,Guarujá do Sul/SC,4206603
4640,Ibiraci/MG,3129707
4641,Jacinto/MG,3134707
4642,Jesuânia/MG,3135902
4643,Juti/MS,5005152
4644,Lagoa Alegre/PI,2205557
4645,Lamim/MG,3137908
4646,Lebon Régis/SC,4209706
4647,Major Vieira/SC,4210308
4648,Montividiu do Norte/GO,5213772
4649,Mundo Novo/GO,5214051
4650,Nortelândia/MT,5106000
4651,Nova Iguaçu de Goiás/GO,5214879
4652,Novorizonte/MG,3145372
4653,Paulo Bento/RS,4314134
4654,Santa Maria do Salto/MG,3158102
4655,Santa Tereza de Goiás/GO,5219605
4656,São José do Mantimento/MG,3163607
4657,Turiúba/SP,3555208
4658,Vila Boa/GO,5222203
4659,Virgem da Lapa/MG,3171600
4660,Acaiaca/MG,3100401
4661,Aguanil/MG,3100807
4662,Algodão de Jandaíra/PB,2500577
4663,Americano do Brasil/GO,5200852
4664,Bandeirantes/MS,5001508
4665,Cabeceira Grande/MG,3109451
4666,Cerro Azul/PR,4105201
4667,Dois Irmãos das Missões/RS,4306429
4668,Entre Rios de Minas/MG,3123908
4669,Fruta de Leite/MG,3127073
4670,Iaras/SP,3519253
4671,Josenópolis/MG,3136579
4672,José Gonçalves de Minas/MG,3136520
4673,Juramento/MG,3136801
4674,Lindolfo Collor/RS,4311627
4675,Manari/PE,2609154
4676,Manoel Viana/RS,4311759
4677,Nova Canaã do Norte/MT,5106216
4678,Padre Carvalho/MG,3146255
4679,Palma/MG,3146701
4680,Palmitinho/RS,4313805
4681,Panamá/GO,5216007
4682,Perolândia/GO,5216452
4683,Prados/MG,3152709
4684,Prudentópolis/PR,4120606
4685,Pérola d'Oeste/PR,4119004
4686,Rio do Campo/SC,4214508
4687,Rochedo/MS,5007505
4688,Serra dos Aimorés/MG,3166709
4689,São João da Lagoa/MG,3162252
4690,São João da Ponte/MG,3162401
4691,Tanque do Piauí/PI,2210979
4692,Alto Feliz/RS,4300570
4693,Barra Funda/RS,4301958
4694,Barra do Chapéu/SP,3505351
4695,Bom Retiro/SC,4202602
4696,Castanheira/MT,5102850
4697,Cândido Godói/RS,4304309
4698,Espigão Alto do Iguaçu/PR,4107546
4699,Geminiano/PI,2204352
4700,Indiavaí/MT,5104500
4701,Ipê/RS,4310439
4702,João Dias/RN,2405900
4703,Jumirim/SP,3525854
4704,Lajeado do Bugre/RS,4311429
4705,Major Gercino/SC,4210209
4706,Maracaí/SP,3528809
4707,Mira Estrela/SP,3530003
4708,Mombuca/SP,3530904
4709,Monte Castelo/SP,3531605
4710,Nova Módica/MG,3144904
4711,Ouvidor/GO,5215504
4712,Pai Pedro/MG,3146552
4713,Pajeú do Piauí/PI,2207355
4714,Petrolina de Goiás/GO,5216809
4715,Pontalina/GO,5217708
4716,Porteirão/GO,5218052
4717,Porto Estrela/MT,5106851
4718,Rifaina/SP,3543600
4719,Rio das Antas/SC,4214409
4720,Santa Rosa do Piauí/PI,2209377
4721,Santa Terezinha/MT,5107776
4722,Serrinha dos Pintos/RN,2413557
4723,São Gonçalo do Gurguéia/PI,2209757
4724,Unistalda/RS,4322376
4725,Wall Ferraz/PI,2211704
4726,Óleo/SP,3533809
4727,Alto Taquari/MT,5100607
4728,Astorga/PR,4102109
4729,Bandeira/MG,3105202
4730,Bom Jardim de Minas/MG,3107505
4731,Bom Sucesso/MG,3108008
4732,Caiçara/RS,4303400
4733,Central de Minas/MG,3115706
4734,Congonhas do Norte/MG,3118106
4735,Desterro de Entre Rios/MG,3121407
4736,Dores de Campos/MG,3123007
4737,Engenho Velho/RS,4306924
4738,Entre Rios do Oeste/PR,4107538
4739,Ewbank da Câmara/MG,3125002
4740,Goiabeira/MG,3127370
4741,Guamiranga/PR,4108957
4742,Itapagipe/MG,3133402
4743,Ivaté/PR,4111555
4744,Manga/MG,3139300
4745,Natércia/MG,3144409
4746,Nova Bandeirantes/MT,5106158
4747,Novo Oriente do Piauí/PI,2206902
4748,Pranchita/PR,4120358
4749,Presidente Kubitschek/MG,3153301
4750,Quinta do Sol/PR,4121109
4751,Rio Negro/MS,5007307
4752,Rodeio Bonito/RS,4315909
4753,Rubim/MG,3156601
4754,Salmourão/SP,3545100
4755,Santa Albertina/SP,3545704
4756,Santana de Mangueira/PB,2513505
4757,Santana do Manhuaçu/MG,3158904
4758,Sem-Peixe/MG,3165560
4759,Sengés/PR,4126306
4760,São Bento Abade/MG,3160801
4761,São José do Cerrito/SC,4216800
4762,Taciba/SP,3552908
4763,Três Ranchos/GO,5221304
4764,Varjão/GO,5221908
4765,Brasilândia de Minas/MG,3108552
4766,Cacequi/RS,4302907
4767,Cordisburgo/MG,3118908
4768,Cristais/MG,3120201
4769,Dom Silvério/MG,3122702
4770,Iporã/PR,4110607
4771,Jaboti/PR,4111704
4772,Monsenhor Paulo/MG,3142601
4773,Nova Prata do Iguaçu/PR,4117255
4774,Sabinópolis/MG,3156809
4775,São João Evangelista/MG,3162807
4776,Vitória Brasil/SP,3556958
4777,Aruanã/GO,5202502
4778,Berilo/MG,3106507
4779,Borrazópolis/PR,4103305
4780,Buriti de Goiás/GO,5203939
4781,Cabo Verde/MG,3109501
4782,Claraval/MG,3116407
4783,Coronel José Dias/PI,2202851
4784,Divinópolis de Goiás/GO,5208301
4785,Itamarandiba/MG,3132503
4786,Matrinchã/GO,5212956
4787,Nova Nazaré/MT,5106174
